,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
282,1516982515,1516982544,254,89470000160204126347,29,12.00735092163086,24201,24201,0,0,0,0,0,2,0,-80.0,-80.0,-80.0,-54,-52,-52.0,16,4,14605.895356860012
283,1504389789,1504389814,254,89470000160204126347,25,10.22309684753418,24201,24201,0,0,0,0,0,1,0,-94.0,-94.0,-94.0,-68,-64,-66.0,22,5,18054.256876
284,1499991504,1499991531,254,89470000160204126347,27,10.176207780838011,24201,24201,0,0,0,0,0,1,0,-98.0,-98.0,-98.0,-71,-69,-71.0,0,4,18590.526274
285,1516183325,1516183365,254,89470000160204126347,40,14.280138969421387,24201,24201,0,0,0,0,1,1,0,-107.0,-105.0,-106.0,-80,-76,-78.0,10,2,2750.8146925811657
286,1516615319,1516615356,254,89470000160204126347,37,14.987454414367676,24201,24201,1,0,0,0,2,3,0,-107.0,-92.0,-107.0,-79,-67,-74.0,10,0,4948.100068844447
287,1516010518,1516010544,254,89470000160204126347,26,10.467133522033693,24201,24201,0,0,0,0,1,0,0,-106.0,-105.0,-105.5,-75,-75,-75.0,10,0,23764.334592343348
288,1501784228,1501784281,254,89470000160204126347,53,13.507387399673462,24201,24201,0,0,0,0,0,1,0,-116.0,-116.0,-116.0,-83,-81,-82.0,18,3,8432.250363
289,1499861883,1499861909,254,89470000160204126347,26,10.245624542236328,24201,24201,0,0,0,0,0,0,0,-88.0,-88.0,-88.0,-61,-61,-61.0,12,2,11836.140943
290,1502842636,1502842661,254,89470000160204126347,25,10.178167819976807,24201,24201,0,0,0,0,0,1,0,-83.0,-83.0,-83.0,-57,-53,-55.0,0,2,19714.204482
291,1502799428,1502799454,254,89470000160204126347,26,10.36229419708252,24201,24201,0,0,0,0,0,0,0,-87.0,-87.0,-87.0,-57,-57,-57.0,12,1,11296.430470000001
314,1502821028,1502821054,254,89470000160204126347,26,10.202487468719482,24201,24201,0,0,0,0,0,1,0,-86.0,-86.0,-86.0,-59,-56,-59.0,18,1,11681.339426999999
315,1500769094,1500769147,254,89470000160204126347,53,10.897705316543579,24201,24201,0,0,0,0,1,0,0,-116.0,-115.0,-115.5,-83,-83,-83.0,0,6,12629.795114
316,1502540249,1502540275,254,89470000160204126347,26,10.429907560348509,24201,24201,0,0,0,0,2,2,0,-100.0,-99.0,-99.0,-69,-67,-69.0,12,5,12178.407524
317,1516053715,1516053742,254,89470000160204126347,27,10.667803287506104,24201,24201,0,0,0,0,0,3,0,-108.0,-108.0,-108.0,-78,-74,-75.0,22,0,13656.811342425272
318,1504411403,1504411429,254,89470000160204126347,26,10.1551194190979,24201,24201,0,0,0,0,0,1,0,-95.0,-95.0,-95.0,-69,-67,-68.0,4,6,18351.243961
319,1503512226,1503512253,254,89470000160204126347,27,11.66538906097412,24201,24201,0,0,0,0,0,0,0,-77.0,-77.0,-77.0,-50,-50,-50.0,18,2,16058.939533
320,1516442513,1516442541,254,89470000160204126347,28,10.567772388458252,24201,24201,0,0,0,0,1,0,0,-109.0,-108.0,-109.0,-77,-77,-77.0,10,5,18198.709105413192
321,1503361027,1503361054,254,89470000160204126347,27,10.9316725730896,24201,24201,0,0,0,0,1,1,0,-101.0,-100.0,-101.0,-74,-70,-70.0,0,1,44721.765644
322,1517004125,1517004152,254,89470000160204126347,27,11.144946098327637,24201,24201,0,0,0,0,0,0,0,-97.0,-97.0,-97.0,-68,-68,-68.0,22,4,28419.040702716942
323,1502950576,1502950604,254,89470000160204126347,28,10.88764190673828,24201,24201,0,0,0,0,0,1,0,-86.0,-86.0,-86.0,-60,-56,-60.0,6,3,15911.080933000001
384,1516593673,1516593699,254,8947080037000370295,26,10.132265806198118,24202,24202,0,0,0,0,0,1,0,-98.0,-98.0,-98.0,-70,-67,-68.5,4,0,25196.076675218097
386,1520118130,1520118156,254,8947080037000370295,26,10.855206966400146,24202,24202,0,0,0,0,0,1,0,-69.0,-69.0,-69.0,-46,-42,-44.0,23,5,20930.03502974452
387,1502604975,1502605002,254,8947080037000370295,27,11.036283731460571,24202,24202,0,0,0,0,1,0,0,-70.0,-69.0,-69.5,-44,-44,-44.0,6,6,49494.376879
393,1500164235,1500164264,254,8947080037000370295,29,12.407144784927368,24202,24202,0,0,0,0,0,0,0,-100.0,-100.0,-100.0,-70,-70,-70.0,0,6,16901.263061
394,1500531564,1500531600,254,8947080037000370295,36,12.835257768630981,24202,24202,0,0,0,0,1,0,0,-94.0,-93.0,-94.0,-66,-66,-66.0,6,3,9946.341437000001
395,1501978577,1501978606,254,8947080037000370295,29,12.82386064529419,24202,24202,0,0,0,0,0,1,0,-107.0,-107.0,-107.0,-79,-76,-79.0,0,6,15788.358081999999
396,1516399281,1516399307,254,8947080037000370295,26,10.164986848831175,24202,24202,0,0,0,0,0,1,0,-86.0,-86.0,-86.0,-58,-56,-57.0,22,4,33324.40575327056
399,1502885860,1502885885,254,8947080037000370295,25,10.242962598800661,24202,24202,0,0,0,0,1,0,0,-101.0,-100.0,-100.5,-72,-72,-72.0,12,2,11104.964467
400,1505448136,1505448161,254,8947080037000370295,25,10.095789194107057,24202,24202,0,0,0,0,0,1,0,-74.0,-74.0,-74.0,-48,-44,-48.0,4,4,39323.457891000005
401,1511007309,1511007338,254,8947080037000370295,29,10.437324762344359,24202,24202,0,0,0,0,2,2,0,-98.0,-96.0,-97.0,-75,-68,-73.0,12,5,20020.841541888363
402,1502583376,1502583403,254,8947080037000370295,27,10.7815580368042,24202,24202,0,0,0,0,1,1,0,-69.0,-68.0,-68.5,-46,-42,-44.0,0,6,47462.437477
404,1499948236,1499948287,254,8947080037000370295,51,11.34960412979126,24202,24202,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-68,-66,-66.0,12,3,33064.716366
406,1500617836,1500617864,254,8947080037000370295,28,11.298004627227785,24202,24202,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-65,-63,-64.0,6,4,29806.133063
407,1503555377,1503555404,254,8947080037000370295,27,10.491979598999023,24202,24202,0,0,0,0,0,0,0,-69.0,-69.0,-69.0,-41,-41,-41.0,6,3,29388.070691
408,1504670536,1504670562,254,8947080037000370295,26,10.33029770851135,24202,24202,0,0,0,0,1,1,0,-101.0,-100.0,-100.5,-72,-70,-71.0,4,2,24968.414032
409,1502842575,1502842610,254,8947080037000370295,35,11.231016874313354,24202,24202,0,0,0,0,0,0,0,-97.0,-97.0,-97.0,-70,-70,-70.0,0,2,12984.76893
421,1506809596,1506809622,254,8947080037000370295,26,10.119151353836061,24202,24202,0,0,0,0,0,1,0,-95.0,-95.0,-95.0,-68,-65,-65.0,22,5,44700.569628
