,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
1266,1502410676,1502410704,291,89470000160204126206,28,10.99068284034729,24201,24201,0,0,0,0,0,0,0,-79.0,-79.0,-79.0,-51,-51,-51.0,0,4,32786.630195
1267,1516658539,1516658565,291,89470000160204126206,26,10.300275802612305,24201,24201,0,0,0,0,0,1,0,-72.0,-72.0,-72.0,-49,-45,-47.0,22,0,32936.60698563562
1268,1514355414,1514355442,291,89470000160204126206,28,11.0522940158844,24201,24201,0,0,0,0,1,1,0,-98.0,-97.0,-97.0,-69,-65,-65.0,6,2,46498.92681645612
1270,1499991486,1499991527,291,89470000160204126206,41,13.410594940185547,24201,24201,0,0,0,0,0,1,0,-100.0,-100.0,-100.0,-75,-72,-72.0,0,4,6995.03045
1271,1500293995,1500294025,291,89470000160204126206,30,11.568033218383787,24201,24201,0,0,0,0,2,2,0,-97.0,-87.0,-88.0,-66,-58,-60.0,12,0,21489.808943
1272,1503123425,1503123452,291,89470000160204126206,27,10.94922924041748,24201,24201,0,0,0,0,1,1,0,-82.0,-81.0,-81.5,-59,-53,-56.0,6,5,33319.907962
1273,1499408298,1499408325,291,89470000160204126206,27,10.727614641189577,24201,24201,1,0,0,0,2,2,0,-96.0,-86.0,-90.0,-73,-55,-69.0,6,4,17011.663954
1276,1500704235,1500704263,291,89470000160204126206,28,11.62360668182373,24201,24201,0,0,0,0,0,1,0,-98.0,-98.0,-98.0,-72,-69,-70.5,6,5,15657.077503999999
1277,1502583486,1502583524,291,89470000160204126206,38,12.743550062179565,24201,24201,0,0,0,0,2,1,0,-108.0,-105.0,-106.0,-79,-77,-77.0,0,6,6469.181946
1279,1502626690,1502626726,291,89470000160204126206,36,12.70769739151001,24201,24201,0,0,0,0,0,1,0,-102.0,-102.0,-102.0,-74,-72,-73.0,12,6,9986.4071
1280,1503188225,1503188252,291,89470000160204126206,27,10.609618425369264,24201,24201,0,0,0,0,0,0,0,-81.0,-81.0,-81.0,-55,-55,-55.0,0,6,40965.684717000004
1281,1516593761,1516593788,291,89470000160204126206,27,11.085689544677734,24201,24201,0,0,0,0,3,3,0,-99.0,-93.0,-96.5,-75,-66,-70.5,4,0,19609.46257713077
1282,1502929033,1502929063,291,89470000160204126206,30,11.408637285232544,24201,24201,0,0,0,0,0,1,0,-95.0,-95.0,-95.0,-69,-67,-69.0,0,3,15231.958932
