,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
635,1516096871,1516096900,255,89460120151127074892,29,10.291338682174684,24001,24202,1,0,0,0,2,2,0,-108.0,-101.0,-107.0,-77,-71,-76.0,10,1,4469.766382258227
636,1515686476,1515686518,255,89460120151127074892,42,10.78755259513855,24001,24202,0,0,0,0,2,2,0,-112.0,-109.0,-112.0,-80,-76,-78.0,16,3,1364.6891386893878
638,1517090474,1517090504,255,89460120151127074892,30,10.216095447540283,24001,24202,0,0,0,0,0,0,0,-61.0,-61.0,-61.0,-34,-34,-34.0,22,5,14544.532019728696
639,1514441768,1514441816,255,89460120151127074892,48,10.639003992080687,24001,24202,0,0,0,0,0,0,0,-113.0,-113.0,-113.0,-83,-83,-83.0,6,3,9687.079689422188
640,1502432285,1502432312,255,89460120151127074892,27,11.50294280052185,24001,24202,0,0,0,0,1,2,0,-79.0,-78.0,-79.0,-54,-49,-50.0,6,4,47348.909493
641,1500077839,1500077886,255,89460120151127074892,47,11.26132321357727,24001,24202,0,0,0,0,0,1,0,-87.0,-87.0,-87.0,-63,-60,-60.0,0,5,33889.522623000004
642,1517569269,1517569301,255,89460120151127074892,32,11.254964351654053,24001,24202,0,0,0,0,0,1,0,-62.0,-62.0,-62.0,-39,-36,-37.5,11,4,16847.197585216123
643,1499883515,1499883546,255,89460120151127074892,31,14.128462076187134,24001,24202,0,0,0,0,2,2,0,-104.0,-102.0,-103.0,-74,-71,-73.0,18,2,11543.428199
644,1517068875,1517068902,255,89460120151127074892,27,10.275060415267943,24001,24202,0,0,0,0,1,0,0,-61.0,-60.0,-61.0,-34,-34,-34.0,16,5,23173.448796703608
645,1500272233,1500272261,255,89460120151127074892,28,11.186254262924194,24001,24202,0,0,0,0,1,1,0,-90.0,-89.0,-89.5,-63,-58,-60.5,6,0,27245.889819
