,nodeid,iccid_x,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc,ts_start,ts_end,iccid_y,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
10,304,89470000160204126032,1506874520.0,1506874549.0,59.222877000000004,10.970922,113.5276,3663.259654,11303.742552,39591165,38154366,2,1,93,59.2237047617676,10.9705270680287,Oslo - Gothenburg,1506874520,1506874549,89470000160204126032,29,11.110327959060669,24201,24201,1,0,0,0,1,2,0,-121.0,-106.0,-106.0,-79,0,-74.5,16,6,3663.259654
11,304,89470000160204126032,1506917593.0,1506917634.0,59.204935,11.189788,101.1192,19623.759712,9997.630348,23399065,20030435,2,1,115,59.2025686220529,11.194417017629302,Oslo - Gothenburg,1506917593,1506917634,89470000160204126032,41,13.110056638717651,24201,24201,1,0,0,0,3,2,0,-106.0,-94.0,-102.0,-76,-69,-76.0,4,0,19623.759712
12,304,8947080037000370329,1506917666.0,1506917696.0,59.223367,11.186777000000001,112.4164,12090.833298,3401.2341380000003,47790476,39186371,2,1,113,59.21973026312779,11.183930375490998,Oslo - Gothenburg,1506917666,1506917696,8947080037000370329,30,11.654666662216187,24202,24202,0,0,0,0,2,1,0,-101.0,-97.0,-100.0,-78,-74,-74.0,4,0,12090.833298
13,304,8947080037000370329,1506939191.0,1506939224.0,59.489328,10.705508,158.1608,10610.020518000001,8401.750262000001,34536574,22236081,2,1,51,59.4904510970523,10.7044771982217,Oslo - Gothenburg,1506939191,1506939224,8947080037000370329,33,12.3465313911438,24202,24202,0,0,0,0,0,0,0,-122.0,-122.0,-122.0,-88,-88,-88.0,10,0,10610.020518000001
14,304,89470000160204126032,1506939248.0,1506939277.0,59.51130500000001,10.722795,150.938,18975.3619,474.984029,50312685,47692240,2,1,48,59.5155047986077,10.724194698148,Oslo - Gothenburg,1506939248,1506939277,89470000160204126032,29,10.51888871192932,24201,24201,0,0,0,0,2,3,0,-98.0,-94.0,-95.5,-73,-65,-71.0,10,0,18975.3619
15,304,89470000160204126032,1507090391.0,1507090424.0,59.810637,10.801028,59.6344,9781.727888,2623.787867,32437801,20038448,2,1,13,59.809576363013804,10.8021546234078,Oslo - Gothenburg,1507090391,1507090424,89470000160204126032,33,10.327862739562988,24201,24201,1,0,0,0,2,2,0,-92.0,-82.0,-85.0,-58,-51,-52.5,4,2,9781.727888
16,304,89470000160204126032,1507112144.0,1507112193.0,59.222343,11.187342999999998,128.3436,40643.38775,2279.4214190000002,46894891,31844718,2,1,113,59.21973026312779,11.183930375490998,Oslo - Gothenburg,1507112144,1507112193,89470000160204126032,49,10.701967239379883,24201,24201,0,0,0,0,1,1,0,-102.0,-100.0,-101.0,-78,-74,-76.0,10,2,40643.38775
17,304,89470000160204126032,1511028908.0,1511028938.0,59.227528,10.977689999999999,98.3412,4068.364494632992,18616.010275686385,52759689,39138078,2,1,94,59.2316981638764,10.9785707306469,Oslo - Gothenburg,1511028908,1511028938,89470000160204126032,30,12.298947095870972,24201,24201,1,0,0,0,1,1,0,-113.0,-106.0,-113.0,-79,-73,-79.0,18,5,4068.364494632992
18,304,8947080037000370329,1511028957.0,1511028987.0,59.236652,10.980347,70.7464,15760.57033820345,1541.3169947983429,39163678,31984852,2,1,95,59.2400532264891,10.9851112375474,Oslo - Gothenburg,1511028957,1511028987,8947080037000370329,30,10.552837371826172,24202,24202,0,0,0,0,0,3,0,,,,-80,-67,-79.0,18,5,15760.57033820345
19,304,8947080037000370329,1516248128.0,1516248154.0,59.120397,11.384345,7.7784,75126.58943568442,20207.38885930813,27034545,26862910,2,1,131,59.1168649173567,11.389198991451499,Oslo - Gothenburg,1516248128,1516248154,8947080037000370329,26,10.466537714004515,24202,24202,0,0,0,0,1,1,0,-76.0,-75.0,-75.0,-51,-48,-51.0,4,3,75126.58943568442
