,nodeid,iccid_x,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc,ts_start,ts_end,iccid_y,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
40,292,8947080037000370238,1506852823.0,1506852877.0,60.432137,9.348428,92.7852,4001.5984590000003,4903.1547,39415777,40051743,2,13,189,60.4403647898221,9.340343983340802,Oslo - Bergen,1506852823,1506852877,8947080037000370238,54,18.520294904708862,24202,24202,0,0,0,0,4,1,0,-110.0,-100.0,-103.0,-73,-71,-73.0,10,6,4001.5984590000003
41,292,89470000160204126024,1506852907.0,1506852952.0,60.43089499999999,9.377987,89.822,12965.978599,1738.0040179999999,38804387,61228079,2,13,187,60.439979104875405,9.37682326343654,Oslo - Bergen,1506852907,1506852952,89470000160204126024,45,11.247721195220947,24201,24201,0,0,0,0,2,2,0,-104.0,-94.0,-101.0,-79,-72,-74.0,10,6,12965.978599
42,292,8947080037000370238,1506874392.0,1506874427.0,59.904107999999994,10.782113,18.3348,14244.387047,2931.1156730000002,35637248,23687456,2,13,20,59.9008749579925,10.785191489017699,Oslo - Bergen,1506874392,1506874427,8947080037000370238,35,10.900672674179077,24202,24202,0,0,0,0,0,3,0,,,,-72,-68,-69.5,16,6,14244.387047
43,292,8947080037000370238,1506895998.0,1506896040.0,59.752085,10.002753,89.6368,3860.138334,1974.00196,27757112,29708307,2,13,73,59.754220859293206,10.000708773626599,Oslo - Bergen,1506895998,1506896040,8947080037000370238,42,11.946593523025513,24202,24202,0,0,0,0,2,1,0,-105.0,-97.0,-102.0,-73,-70,-73.0,22,6,3860.138334
44,292,89470000160204126024,1506896070.0,1506896106.0,59.758452,9.969339999999999,89.4516,21974.455181,5108.54111,39645836,32357707,2,13,75,59.757712349424104,9.965658951260211,Oslo - Bergen,1506896070,1506896106,89470000160204126024,36,10.894182682037354,24201,24201,1,0,0,0,2,1,0,-107.0,-100.0,-105.0,-81,-78,-78.0,22,6,21974.455181
45,292,8947080037000370238,1507133593.0,1507133640.0,59.788771999999994,9.894497,112.2312,633.068127,1974.530295,51323976,39743071,2,13,81,59.7895337430636,9.8933004284688,Oslo - Bergen,1507133593,1507133640,8947080037000370238,47,15.21174669265747,24202,24202,0,0,0,0,0,3,0,,,,-87,-68,-76.5,16,2,633.068127
46,292,89470000160204126024,1507133674.0,1507133708.0,59.773072,9.900447,67.9684,1630.454378,8223.247104,44707517,33193244,2,13,79,59.7727018461386,9.90426614311018,Oslo - Bergen,1507133674,1507133708,89470000160204126024,34,13.739036321640015,24201,24201,1,0,0,0,3,2,0,-111.0,-90.0,-105.0,-76,-63,-73.0,16,2,1630.454378
47,292,89470000160204126024,1514398571.0,1514398603.0,60.547727,8.240835,69.2648,1340.9329269847365,14642.329174955126,25421266,31731607,2,13,268,60.5442694903407,8.23856757771586,Oslo - Bergen,1514398571,1514398603,89470000160204126024,32,15.238966464996338,24201,24201,3,0,0,0,3,2,0,-105.0,-97.0,-101.0,-69,-63,-66.0,18,2,1340.9329269847365
48,292,89470000160204126024,1515664974.0,1515665002.0,60.577915000000004,8.33571,79.2656,16831.071552943708,6484.848698848354,38598947,39845125,2,13,262,60.570036246971,8.33511328767271,Oslo - Bergen,1515664974,1515665002,89470000160204126024,28,11.009541749954224,24201,24201,0,0,0,0,2,1,0,-97.0,-95.0,-96.0,-68,-64,-68.0,10,3,16831.071552943708
49,292,8947080037000370238,1515708070.0,1515708105.0,59.904382999999996,10.77787,14.4456,6450.47918651291,1208.8439018239367,41802962,60110692,2,13,21,59.9053472959861,10.7743135824301,Oslo - Bergen,1515708070,1515708105,8947080037000370238,35,10.577808856964113,24202,24202,0,0,0,0,0,2,0,,,,-78,-73,-75.0,22,3,6450.47918651291
