nodeid,iccid,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc
296,89470000160204126305,1517850178.0,1517850209.0,59.633348,9.603670,87.044000,25131.467504177886,4059.9193768211007,33722681,17410609,2,10,30,59.6372285333058,9.60250406233247,Drammen - Stavanger
296,8947080037000370303,1517871667.0,1517871694.0,58.883350,5.748197,94.637200,5957.119350463501,9830.501773752303,34865658,35043026,2,10,448,58.8856464770432,5.74365893123858,Drammen - Stavanger
296,8947080037000370303,1517893267.0,1517893313.0,58.477685,6.358958,85.006800,5541.397440481082,791.5064911990471,45520867,49948043,2,10,361,58.4870152661191,6.37388523790018,Drammen - Stavanger
296,89470000160204126305,1517914990.0,1517915018.0,59.832247,10.433130,49.448400,14053.830448358653,12544.395719943423,46752277,32086535,2,13,45,59.8308270387213,10.431475719968,Oslo - Bergen
296,8947080037000370303,1517936470.0,1517936515.0,59.626472,9.469537,84.821600,1933.6421188868358,881.5272867533508,45173529,60080272,2,10,38,59.6198629586503,9.46773910126145,Drammen - Stavanger
296,89470000160204126305,1517958158.0,1517958188.0,58.885088,5.748843,94.452000,11629.286719605383,17615.9147946431,53339964,45690502,2,10,448,58.8856464770432,5.74365893123858,Drammen - Stavanger
296,8947080037000370303,1518066072.0,1518066109.0,62.784350,9.997302,85.006800,3382.288554376179,764.59438810427,33867879,33965372,2,12,81,62.7806329544801,10.0019467949312,Oslo - Trondheim
296,89470000160204126305,1518066132.0,1518066181.0,62.772803,9.989043,84.636400,582.9285871553906,1912.266445340847,53609880,56148915,2,12,82,62.7722356997715,9.99485803037692,Oslo - Trondheim
296,8947080037000370303,1518109269.0,1518109309.0,61.023805,10.493395,82.228800,880.9080357779786,1301.0466196646867,43381163,46928543,2,12,331,61.0222747239906,10.5029374619436,Oslo - Trondheim
296,89470000160204126305,1518260471.0,1518260498.0,58.676078,5.648400,131.306800,11176.790718203802,10557.208646444313,55386169,43590283,2,10,424,58.6785281612497,5.64784209224811,Drammen - Stavanger
296,8947080037000370303,1518260515.0,1518260572.0,58.694555,5.659807,129.454800,2292.050188385583,727.2809005377312,37626639,39485716,2,10,426,58.6961284395938,5.65474216732204,Drammen - Stavanger
296,89470000160204126305,1518476467.0,1518476497.0,59.697487,9.795450,90.007200,30637.74014874835,4645.976433407824,44985836,30589196,2,10,10,59.6960888176165,9.79517422481348,Drammen - Stavanger
296,8947080037000370303,1518476520.0,1518476554.0,59.706770,9.808455,97.970800,7686.103167092331,2978.776751653126,33972591,28680292,2,10,9,59.7030140986323,9.80645328918819,Drammen - Stavanger
296,8947080037000370303,1518584469.0,1518584517.0,59.443103,9.335985,84.266000,2056.923134327088,1149.6602159481608,43531628,27707812,2,10,60,59.4438205362932,9.33137848144067,Drammen - Stavanger
296,89470000160204126305,1518584544.0,1518584586.0,59.430570,9.326187,85.932800,6493.377404476466,7692.594603950605,26636118,44287248,2,10,61,59.4351377699149,9.32674108967454,Drammen - Stavanger
296,89470000160204126305,1518670993.0,1518671038.0,58.782503,8.917383,109.823600,4692.05972500431,905.5383818353628,53215421,51614946,2,10,157,58.7849368563474,8.91873282043592,Drammen - Stavanger
296,89470000160204126305,1518714147.0,1518714201.0,58.698260,8.740055,100.008000,10192.978645451716,1732.7910561746328,37713998,31979061,2,10,171,58.7008778768736,8.74168462844563,Drammen - Stavanger
296,8947080037000370303,1518778871.0,1518778928.0,59.087982,9.066213,24.446400,910.461626719268,354.35012897589365,29283480,38117841,2,10,114,59.0904533058605,9.07189353741356,Drammen - Stavanger
296,89470000160204126305,1518778954.0,1518778982.0,59.095842,9.064137,32.965600,13402.925197723065,12245.624521514035,39758587,29263714,2,10,114,59.0904533058605,9.07189353741356,Drammen - Stavanger
296,89470000160204126305,1518800586.0,1518800635.0,59.618743,9.469533,90.192400,931.3987464041633,592.1923397475267,40958654,35940917,2,10,38,59.6198629586503,9.46773910126145,Drammen - Stavanger
296,8947080037000370303,1518822066.0,1518822097.0,58.856030,5.741963,69.450000,14856.845441150956,2581.877258093196,47530718,41870551,2,10,445,58.8589460809745,5.73806620144108,Drammen - Stavanger
296,89470000160204126305,1518822120.0,1518822146.0,58.867550,5.744323,94.822400,23710.80776154637,19527.796558768096,71725194,74917718,2,10,446,58.8678353573364,5.74075309566854,Drammen - Stavanger
296,8947080037000370303,1518865267.0,1518865313.0,59.122493,9.102295,92.600000,560.6014355486685,555.4706968051277,51446873,39901080,2,10,110,59.1253796246462,9.08879985192916,Drammen - Stavanger
296,8947080037000370303,1518886868.0,1518886906.0,59.612695,9.458100,77.043200,3678.661450813522,1509.1298895929117,49483788,37304158,2,10,39,59.6139282556313,9.45472660041947,Drammen - Stavanger
296,89470000160204126305,1519319020.0,1519319104.0,61.056777,10.458665,92.970400,973.2556296810181,710.2282145290848,32890364,24554770,2,12,327,61.0531657388966,10.4672702074726,Oslo - Trondheim
296,8947080037000370303,1519470089.0,1519470120.0,62.067657,9.125448,27.224400,7985.927166129973,1263.9832181381455,39784195,55896542,2,12,182,62.0672896776041,9.13959341094641,Oslo - Trondheim
296,89470000160204126305,1519599672.0,1519599698.0,58.887068,5.748200,95.378000,24902.4590756501,14899.031913359257,42781417,36876301,2,10,448,58.8856464770432,5.74365893123858,Drammen - Stavanger
296,8947080037000370303,1519642867.0,1519642904.0,59.829580,10.430248,90.007200,1865.2063422464585,1168.7716643406825,43256308,41837773,2,13,45,59.8308270387213,10.431475719968,Oslo - Bergen
296,8947080037000370303,1519664602.0,1519664651.0,59.578337,9.376618,98.156000,501.32846954853017,297.53824744460195,33719751,45637001,2,10,45,59.574539893714,9.38241435970519,Drammen - Stavanger
296,8947080037000370303,1519686077.0,1519686111.0,58.885307,5.748810,94.452000,8247.002981672586,1625.7648089380318,41470059,43766580,2,10,448,58.8856464770432,5.74365893123858,Drammen - Stavanger
296,8947080037000370303,1519707670.0,1519707713.0,58.536463,6.324367,99.822800,2626.03968507158,1149.8808312428719,45563149,31855074,2,10,367,58.5319309119011,6.32126803564178,Drammen - Stavanger
296,8947080037000370303,1519837267.0,1519837319.0,61.192415,10.410145,85.562400,2913.9860123863587,627.9510990796357,46709745,23852365,2,12,311,61.1912424643926,10.4168730609681,Oslo - Trondheim
296,89470000160204126305,1519837351.0,1519837384.0,61.177758,10.411718,95.378000,2110.8818145990185,9818.440026573418,39933197,40001968,2,12,313,61.1732482035264,10.4156847076621,Oslo - Trondheim
296,8947080037000370303,1520031729.0,1520031783.0,58.644902,5.635937,131.306800,1734.1437037798662,46.293867283309815,39521814,40314637,2,10,420,58.6431414767389,5.64210813685086,Drammen - Stavanger
296,8947080037000370303,1520226126.0,1520226162.0,58.477002,6.360088,90.748000,7097.122734354389,881.0556169229956,41633657,33767291,2,10,361,58.4870152661191,6.37388523790018,Drammen - Stavanger
297,89460120151010468227,1501028237.0,1501028280.0,58.657605,8.664980,84.636400,2245.975919,905.201438,49572235,55978777,2,10,177,58.6645396435657,8.6660698302945,Drammen - Stavanger
297,89460120151010468227,1502021776.0,1502021853.0,58.931013,9.134267,103.156400,205.844178,355.488943,97190667,99645276,2,10,133,58.9303112886171,9.12245983792142,Drammen - Stavanger
297,89460120151010468227,1502604975.0,1502605013.0,59.770665,9.904523,62.042000,14545.238837,533.27987,49382252,51014078,2,13,79,59.7727018461386,9.90426614311018,Oslo - Bergen
297,89460120151010468227,1503144977.0,1503145006.0,59.769398,10.811232,79.080400,13824.926602,17593.311519,53802180,64293859,2,1,18,59.7661861636607,10.8127787293613,Oslo - Gothenburg
297,89460120151010468227,1504821738.0,1504821770.0,59.120745,11.385370,21.298000,33818.876919,21471.272846,80704753,72158718,2,1,131,59.1168649173567,11.3891989914515,Oslo - Gothenburg
297,89460120151010468227,1505145735.0,1505145772.0,58.707313,8.747043,106.490000,5306.612151,1488.731674,64180213,62060088,2,10,170,58.7073480381551,8.75372234767549,Drammen - Stavanger
297,89460120151010468227,1505750533.0,1505750577.0,59.620762,9.468983,90.192400,5321.752082,1171.571516,63925087,62053787,2,10,38,59.6198629586503,9.46773910126145,Drammen - Stavanger
297,89460120151010468227,1505772137.0,1505772177.0,58.853113,5.737832,22.964800,17054.679244,1210.206021,67003283,80108815,2,10,444,58.8500568883998,5.73537917002036,Drammen - Stavanger
297,89460120151010468227,1505923334.0,1505923372.0,61.021567,10.500702,66.486800,2812.172389,327.133727,70488161,64985956,2,12,331,61.0222747239906,10.5029374619436,Oslo - Trondheim
297,89460120151010468227,1506096137.0,1506096178.0,59.630848,9.533510,98.896800,1794.739221,1745.644513,71613186,92652137,2,10,34,59.6310239269039,9.53520689061579,Drammen - Stavanger
297,89460120151010468227,1506528134.0,1506528165.0,59.909130,10.763388,30.372800,9633.681108,8403.743167,39733186,40130514,2,13,22,59.909605127702,10.7591803014453,Oslo - Bergen
297,89460120151010468227,1506960802.0,1506960844.0,58.733448,8.804228,103.712000,436.849721,1702.827372,71175402,69753107,2,10,166,58.7332460470008,8.80185027706778,Drammen - Stavanger
297,89460120151010468227,1511093712.0,1511093758.0,58.654383,8.636438,34.632400,6903.833071376342,768.0876903941813,69123633,64103673,2,10,179,58.6575338658345,8.63420101435099,Drammen - Stavanger
297,89460120151010468227,1511115311.0,1511115347.0,58.160167,7.953853,115.194400,8008.176544344442,3091.5311113056955,65039619,80487427,2,10,253,58.1626882059713,7.94842253473877,Drammen - Stavanger
297,89460120151010468227,1511180113.0,1511180163.0,59.671363,9.638495,60.375200,1350.883174950429,8712.692551557342,49671878,79587351,2,10,26,59.6652614459946,9.64717054820601,Drammen - Stavanger
297,89460120151010468227,1511223314.0,1511223355.0,60.276927,10.413133,71.302000,2154.7122837815086,3078.0848129080623,49899056,52345421,2,2,18,60.2762205949635,10.4156756826518,Oslo - Roa - Honefoss
297,89460120151010468227,1511741708.0,1511741740.0,59.219477,10.933863,82.599200,11374.22691383772,2847.2628096719186,45821930,53872658,2,1,90,59.2176522142265,10.937326681074,Oslo - Gothenburg
297,89460120151010468227,1514333778.0,1514333811.0,59.904493,10.784490,5.926400,4602.696952056903,3889.758960571109,66864579,80406886,2,13,20,59.9008749579925,10.7851914890177,Oslo - Bergen
297,89460120151010468227,1514908871.0,1514908921.0,61.585113,9.808327,96.304000,654.8656766367576,584.5408808681492,58522798,73290108,2,12,250,61.5865665878933,9.80482291775268,Oslo - Trondheim
297,89460120151010468227,1515708070.0,1515708110.0,59.744432,10.150963,42.781200,12309.587998713818,1285.1564555910552,45483247,43952197,2,13,65,59.7445904340531,10.142253119179,Oslo - Bergen
297,89460120151010468227,1515751405.0,1515751463.0,58.636818,8.497323,89.822000,271.50616702470967,201.77368146091897,59772450,67250896,2,10,187,58.6296555610081,8.50670183689926,Drammen - Stavanger
297,89460120151010468227,1516226469.0,1516226504.0,59.737030,10.212497,37.780800,8490.925244822189,2758.4919768680543,57742842,49743842,2,13,61,59.7405307437165,10.2129498216442,Oslo - Bergen
297,89460120151010468227,1516658472.0,1516658507.0,58.250298,7.966225,51.856000,4142.991964924494,2866.960021832165,96707986,80920037,2,10,242,58.2542397476655,7.96757407865449,Drammen - Stavanger
297,89460120151010468227,1516680072.0,1516680133.0,58.274468,7.978255,104.452800,2150.7521600555915,37.3642771737555,80713892,79994393,2,10,240,58.2715898814385,7.97664571759929,Drammen - Stavanger
297,89460120151010468227,1516766472.0,1516766511.0,63.352273,10.358020,34.817600,6897.972899287204,1316.3290100851243,87695695,90053827,2,12,11,63.3511850714626,10.3528527599104,Oslo - Trondheim
297,89460120151010468227,1516809691.0,1516809736.0,61.548138,9.976408,99.637600,2839.3656115428103,1478.6330092810283,67634091,64172860,2,12,260,61.5518982340769,9.97750162026071,Oslo - Trondheim
297,89460120151010468227,1517547671.0,1517547709.0,58.767977,8.859933,85.747600,7020.065846076846,3153.8290678295302,67655387,69207332,2,10,161,58.7652809239283,8.86267518680508,Drammen - Stavanger
297,89460120151010468227,1517871670.0,1517871705.0,58.885440,5.748828,94.452000,8914.156769385145,2814.021827865778,61506237,60223103,2,10,448,58.8856464770432,5.74365893123858,Drammen - Stavanger
297,89460120151010468227,1517893274.0,1517893314.0,58.476060,6.361675,85.562400,4888.683197041363,651.6303367364557,65558230,64843391,2,10,361,58.4870152661191,6.37388523790018,Drammen - Stavanger
297,89460120151010468227,1517936473.0,1517936517.0,59.626472,9.469537,84.821600,2113.196843602994,907.5102115743623,89596257,90010163,2,10,38,59.6198629586503,9.46773910126145,Drammen - Stavanger
297,89460120151010468227,1517958069.0,1517958100.0,58.865208,5.744518,95.748400,13425.651274847209,12664.394485263676,74384819,59094153,2,10,446,58.8678353573364,5.74075309566854,Drammen - Stavanger
297,89460120151010468227,1518066067.0,1518066109.0,62.785807,9.999920,83.154800,4294.50234957416,735.1601470556103,53984504,53943064,2,12,81,62.7806329544801,10.0019467949312,Oslo - Trondheim
297,89460120151010468227,1518260468.0,1518260503.0,58.676078,5.648400,131.306800,10738.48149882244,4471.800002721436,65833239,72314196,2,10,424,58.6785281612497,5.64784209224811,Drammen - Stavanger
297,89460120151010468227,1518476470.0,1518476510.0,59.699577,9.797058,89.822000,1433.815164598485,1548.7991557018458,39524633,50930391,2,10,10,59.6960888176165,9.79517422481348,Drammen - Stavanger
297,89460120151010468227,1518778869.0,1518778931.0,59.088702,9.066028,37.040000,996.2776728655292,466.7013061231494,39931486,39847616,2,10,114,59.0904533058605,9.07189353741356,Drammen - Stavanger
297,89460120151010468227,1518800472.0,1518800543.0,59.630002,9.494797,89.636800,437.3738742085272,281.18730672394815,109508633,138146179,2,10,36,59.6258253247631,9.5013147776913,Drammen - Stavanger
297,89460120151010468227,1518822068.0,1518822096.0,58.856030,5.741963,69.450000,9505.910902892907,12755.15833304137,58779508,42973030,2,10,445,58.8589460809745,5.73806620144108,Drammen - Stavanger
297,89460120151010468227,1519275669.0,1519275711.0,62.922925,10.152603,70.005600,805.9605838527065,1323.7809615264302,75910255,73929301,2,12,62,62.9224126680045,10.1540883929319,Oslo - Trondheim
297,89460120151010468227,1519318873.0,1519318904.0,61.097322,10.466558,76.858000,13010.233081842975,6566.091053703262,57792921,60661484,2,12,322,61.0979873875423,10.4597884485831,Oslo - Trondheim
297,89460120151010468227,1519470085.0,1519470120.0,62.067657,9.125448,27.224400,5159.943287087635,4299.998839847723,93799677,103910460,2,12,182,62.0672896776041,9.13959341094641,Oslo - Trondheim
297,89460120151010468227,1519599668.0,1519599696.0,58.887068,5.748200,95.378000,17653.2897138094,5201.889693928455,49665717,50105966,2,10,448,58.8856464770432,5.74365893123858,Drammen - Stavanger
297,89460120151010468227,1519642873.0,1519642909.0,59.831355,10.432190,63.338400,2936.537733346946,656.4763273438632,79707552,79959369,2,13,45,59.8308270387213,10.431475719968,Oslo - Bergen
297,89460120151010468227,1519686066.0,1519686102.0,58.883223,5.748085,94.452000,3797.9847596475997,1314.3354808091292,45696370,64125420,2,10,448,58.8856464770432,5.74365893123858,Drammen - Stavanger
297,89460120151010468227,1519750877.0,1519750933.0,61.038293,10.483235,79.080400,7352.1072497805335,1048.6486645282728,63817727,64061987,2,12,329,61.0371766443802,10.4820762600245,Oslo - Trondheim
297,89460120151010468227,1519837267.0,1519837313.0,61.192415,10.410145,85.562400,3597.075010771539,1016.702055750698,45811110,45449694,2,12,311,61.1912424643926,10.4168730609681,Oslo - Trondheim
297,89460120151010468227,1520031731.0,1520031785.0,58.648080,5.634752,129.084400,1955.4451433149998,2127.8569454228004,159858020,159704202,2,10,421,58.652077183913,5.64009181124199,Drammen - Stavanger
297,89460120151010468227,1520204534.0,1520204572.0,58.725172,5.646968,90.748000,848.323509739058,71.8981105615248,59900187,62816250,2,10,429,58.7230993761263,5.65270801477526,Drammen - Stavanger
297,89460120151010468227,1520247730.0,1520247768.0,59.741117,10.201012,29.817200,5993.081710941859,543.5800342371609,43831412,41853500,2,13,62,59.7407626104754,10.1952529357931,Oslo - Bergen
304,8947080037000370329,1499278708.0,1499278743.0,59.907275,10.766832,20.742400,13840.893208,2465.099927,52724172,33613273,2,13,21,59.9053472959861,10.7743135824301,Oslo - Bergen
304,89470000160204126032,1499321836.0,1499321898.0,59.763352,9.916088,92.600000,6911.222471,631.537268,43666588,42405844,2,13,78,59.765443177673,9.91439002955502,Oslo - Bergen
304,8947080037000370329,1499321942.0,1499321976.0,59.769677,9.895523,77.969200,18788.237734,3001.083672,37242682,37914607,2,13,79,59.7727018461386,9.90426614311018,Oslo - Bergen
304,8947080037000370329,1499926705.0,1499926734.0,58.158970,7.833010,115.009200,33727.848612,13571.471162,50791619,39979037,2,10,264,58.1590329148869,7.84218474515797,Drammen - Stavanger
304,8947080037000370329,1499948315.0,1499948365.0,59.302183,9.098762,41.299600,5395.187454,114.183482,40799563,44079363,2,10,90,59.3023450845704,9.10106179899783,Drammen - Stavanger
304,8947080037000370329,1500229127.0,1500229188.0,59.427225,9.317468,64.449600,681.943769,7667.749593,43489638,43110759,2,10,62,59.4264552343494,9.32210348747253,Drammen - Stavanger
304,89470000160204126032,1500380310.0,1500380343.0,59.920113,10.686963,90.748000,11698.246115,1201.244876,53367999,47788183,2,13,26,59.9189161712192,10.690430365606,Oslo - Bergen
304,89470000160204126032,1500617911.0,1500617974.0,58.529773,8.307813,97.600400,2663.057201,184.148077,47561633,55852469,2,10,203,58.5323395153787,8.3141524758724,Drammen - Stavanger
304,89470000160204126032,1500639526.0,1500639570.0,58.427137,8.089500,105.564000,1464.468954,541.195686,112889414,119982993,2,10,221,58.4274453234295,8.09841479125246,Drammen - Stavanger
304,8947080037000370329,1500985121.0,1500985160.0,59.904147,10.783278,11.112000,15628.156584,1074.158733,34174359,33844617,2,13,20,59.9008749579925,10.7851914890177,Oslo - Bergen
304,89470000160204126032,1501568170.0,1501568199.0,59.967710,11.067370,83.710400,58643.959094,12645.542208,44605846,52724652,2,12,472,59.9656506570599,11.0563857902836,Oslo - Trondheim
304,8947080037000370329,1501654673.0,1501654706.0,60.020797,11.119312,188.904000,15375.403993,2988.451335,41518162,40131555,2,12,465,60.0222551616458,11.1114751334473,Oslo - Trondheim
304,8947080037000370329,1501697901.0,1501697999.0,60.913693,10.752427,90.933200,342.365096,394.116289,55312402,39871708,2,12,349,60.9171082489529,10.7457891017049,Oslo - Trondheim
304,89470000160204126032,1501740969.0,1501741001.0,59.986040,11.076553,147.234000,30901.069598,10296.540552,38787818,40611200,2,12,469,59.9898070334377,11.0805159059499,Oslo - Trondheim
304,8947080037000370329,1501762660.0,1501762698.0,63.344718,10.351437,51.115200,8262.722146,1291.487191,57664280,60004971,2,12,12,63.3424195990479,10.348285716672,Oslo - Trondheim
304,8947080037000370329,1501827446.0,1501827478.0,59.942355,10.988485,93.340800,14815.246482,995.386094,35082385,34010010,2,12,476,59.9537416251591,10.9905420300389,Oslo - Trondheim
304,8947080037000370329,1502043439.0,1502043493.0,62.072165,9.127770,47.966800,3011.263901,2391.235693,161784054,265941885,2,12,181,62.0762581085749,9.13794162451786,Oslo - Trondheim
304,89470000160204126032,1502108174.0,1502108201.0,63.050938,10.284973,25.557600,43277.624783,10084.506495,52869436,46925925,2,12,46,63.051479501966,10.2810563943369,Oslo - Trondheim
304,8947080037000370329,1502108231.0,1502108270.0,63.041552,10.285700,80.191600,11589.260139,1177.849411,79032347,70027279,2,12,47,63.0433841534017,10.2723724432855,Oslo - Trondheim
304,8947080037000370329,1502432249.0,1502432280.0,59.762043,9.892562,117.046400,12415.791224,2947.903964,35814734,63966413,2,10,1,59.7594442192961,9.89088923461701,Drammen - Stavanger
304,8947080037000370329,1502475463.0,1502475495.0,59.919415,10.662597,63.523600,6682.276895,3383.184045,34968815,33902380,2,13,28,59.918282540648,10.6586758879824,Oslo - Bergen
304,89470000160204126032,1502518573.0,1502518627.0,59.760478,9.923007,100.748800,12121.508191,364.52823,195064567,171690648,2,13,77,59.7624006180022,9.93121048582805,Oslo - Bergen
304,8947080037000370329,1502518666.0,1502518719.0,59.771267,9.897135,71.857600,3718.574053,98.900999,43671739,38506956,2,13,79,59.7727018461386,9.90426614311018,Oslo - Bergen
304,8947080037000370329,1502821052.0,1502821105.0,58.694690,8.737788,112.046000,3027.780462,370.157994,72865431,72142237,2,10,172,58.6944395175816,8.72958913688703,Drammen - Stavanger
304,8947080037000370329,1502907454.0,1502907487.0,62.110580,9.098315,106.304800,2812.393906,309.089624,68214210,79039254,2,6,2,62.0926746111461,9.09142491922735,Dombas - Andalsnes
304,8947080037000370329,1502972248.0,1502972283.0,62.986533,10.237805,88.155200,2439.903313,2521.38287,45919235,49922248,2,12,53,62.992802206318,10.2324269931016,Oslo - Trondheim
304,89470000160204126032,1503144972.0,1503144999.0,59.299755,9.100348,21.483200,33891.738973,14871.694658,79369715,66822322,2,10,90,59.3023450845704,9.10106179899783,Drammen - Stavanger
304,89470000160204126032,1503209771.0,1503209800.0,59.770657,9.896108,81.302800,57973.952191,5021.98139,38779680,40591223,2,13,79,59.7727018461386,9.90426614311018,Oslo - Bergen
304,8947080037000370329,1503209836.0,1503209874.0,59.752113,9.888115,130.936400,14149.559041,3007.902543,39960002,56036562,2,10,2,59.7512856259526,9.88335938874837,Drammen - Stavanger
304,8947080037000370329,1505361732.0,1505361764.0,59.440633,9.334322,84.821600,2836.196052,704.776293,29667241,29990053,2,10,60,59.4438205362932,9.33137848144067,Drammen - Stavanger
304,89470000160204126032,1505404936.0,1505404968.0,58.173450,7.812293,104.452800,18608.663546,1325.520911,25100898,30505305,2,10,266,58.1714663956092,7.81841530632541,Drammen - Stavanger
304,8947080037000370329,1505405000.0,1505405028.0,58.160527,7.831313,107.045600,23744.263016,9810.733152,40879288,38974928,2,10,265,58.1647910593426,7.82985615057927,Drammen - Stavanger
304,8947080037000370329,1505469735.0,1505469763.0,59.908325,10.763160,9.074800,10586.939078,769.518532,28130618,31398345,2,13,22,59.909605127702,10.7591803014453,Oslo - Bergen
304,89470000160204126032,1505469804.0,1505469833.0,59.902477,10.765468,41.855200,10291.476577,12850.069316,19682752,39890973,2,1,2,59.8994293467217,10.7650304098825,Oslo - Gothenburg
304,89470000160204126032,1505620934.0,1505620968.0,60.168937,10.242693,24.076000,8639.781983,3960.370553,46931453,24938938,2,13,129,60.1661853056102,10.2377775233967,Oslo - Bergen
304,8947080037000370329,1505642595.0,1505642622.0,58.145705,7.986392,20.001600,18927.385542,11477.802451,45043443,34965577,2,10,256,58.1471253792254,7.97638953366623,Drammen - Stavanger
304,89470000160204126032,1506009732.0,1506009758.0,59.394975,10.712592,128.343600,74321.35071,18101.730917,22624656,24939744,2,1,64,59.3949969582829,10.7092997804444,Oslo - Gothenburg
304,8947080037000370329,1506031468.0,1506031494.0,59.260545,10.905080,114.268400,31375.525977,10816.449146,46026856,39060155,2,1,85,59.2577477038749,10.9073309079753,Oslo - Gothenburg
304,89470000160204126032,1506052934.0,1506052960.0,59.423632,10.658933,85.192000,48002.533626,20294.345888,25677299,30460232,2,1,59,59.4239955367796,10.6585012435854,Oslo - Gothenburg
304,8947080037000370329,1506052987.0,1506053042.0,59.432147,10.656917,4.815200,16741.083775,2734.484962,27437585,29689907,2,1,58,59.4328277627664,10.6570697002882,Oslo - Gothenburg
304,89470000160204126032,1506096133.0,1506096160.0,59.398465,10.692002,130.936400,53860.312048,8766.756589,24278688,25071326,2,1,63,59.3983231226543,10.6928781413038,Oslo - Gothenburg
304,8947080037000370329,1506096197.0,1506096230.0,59.408257,10.657533,107.601200,1226.95014,843.092957,38734114,30859268,2,1,61,59.4069322547332,10.662963812398,Oslo - Gothenburg
304,89470000160204126032,1506312135.0,1506312161.0,59.119913,11.382493,12.038000,14247.327679,14743.820051,32704797,34022502,2,1,131,59.1168649173567,11.3891989914515,Oslo - Gothenburg
304,8947080037000370329,1506312187.0,1506312213.0,59.119082,11.375295,37.966000,22587.133525,17947.220959,24855323,23021073,2,1,130,59.1198172564933,11.3732558966298,Oslo - Gothenburg
304,8947080037000370329,1506333793.0,1506333823.0,59.430362,10.659060,36.669600,35058.437581,8220.043151,30723410,40812642,2,1,58,59.4328277627664,10.6570697002882,Oslo - Gothenburg
304,8947080037000370329,1506398532.0,1506398563.0,59.422883,10.658250,62.782800,15252.914354,2671.709961,38288577,28077575,2,1,59,59.4239955367796,10.6585012435854,Oslo - Gothenburg
304,89470000160204126032,1506441733.0,1506441765.0,59.424440,10.659503,63.338400,18299.452616,3048.567992,47599286,30163356,2,1,59,59.4239955367796,10.6585012435854,Oslo - Gothenburg
304,8947080037000370329,1506441797.0,1506441823.0,59.431542,10.657833,35.558400,49097.325354,19654.496603,39769613,40403914,2,1,58,59.4328277627664,10.6570697002882,Oslo - Gothenburg
304,8947080037000370329,1506484984.0,1506485020.0,59.118880,11.377135,39.818000,15202.273468,2692.398121,29673698,25827694,2,1,130,59.1198172564933,11.3732558966298,Oslo - Gothenburg
304,8947080037000370329,1506506643.0,1506506669.0,59.901045,10.760197,38.706800,58782.592463,10027.627705,47812371,20107762,2,1,2,59.8994293467217,10.7650304098825,Oslo - Gothenburg
304,89470000160204126032,1506571463.0,1506571507.0,59.118315,11.355992,58.338000,3495.149294,696.034221,59518499,71977791,2,1,129,59.119003506981,11.3557925892006,Oslo - Gothenburg
304,89470000160204126032,1506593063.0,1506593102.0,59.897452,10.755453,54.448800,8114.11599,1609.596343,23618549,25913821,2,1,1,59.8980199108269,10.7572265180448,Oslo - Gothenburg
304,89470000160204126032,1506874520.0,1506874549.0,59.222877,10.970922,113.527600,3663.259654,11303.742552,39591165,38154366,2,1,93,59.2237047617676,10.9705270680287,Oslo - Gothenburg
304,89470000160204126032,1506917593.0,1506917634.0,59.204935,11.189788,101.119200,19623.759712,9997.630348,23399065,20030435,2,1,115,59.2025686220529,11.1944170176293,Oslo - Gothenburg
304,8947080037000370329,1506917666.0,1506917696.0,59.223367,11.186777,112.416400,12090.833298,3401.234138,47790476,39186371,2,1,113,59.2197302631278,11.183930375491,Oslo - Gothenburg
304,8947080037000370329,1506939191.0,1506939224.0,59.489328,10.705508,158.160800,10610.020518,8401.750262,34536574,22236081,2,1,51,59.4904510970523,10.7044771982217,Oslo - Gothenburg
304,89470000160204126032,1506939248.0,1506939277.0,59.511305,10.722795,150.938000,18975.3619,474.984029,50312685,47692240,2,1,48,59.5155047986077,10.724194698148,Oslo - Gothenburg
304,89470000160204126032,1507090391.0,1507090424.0,59.810637,10.801028,59.634400,9781.727888,2623.787867,32437801,20038448,2,1,13,59.8095763630138,10.8021546234078,Oslo - Gothenburg
304,89470000160204126032,1507112144.0,1507112193.0,59.222343,11.187343,128.343600,40643.38775,2279.421419,46894891,31844718,2,1,113,59.2197302631278,11.183930375491,Oslo - Gothenburg
304,8947080037000370329,1507284863.0,1507284889.0,59.228608,10.978633,92.229600,43808.79964369787,37151.787869242,38901686,39935206,2,1,94,59.2316981638764,10.9785707306469,Oslo - Gothenburg
304,89470000160204126032,1507327989.0,1507328015.0,59.803563,10.804432,94.452000,30741.181733397916,9002.409397896803,39778985,59992503,2,1,14,59.8008294795678,10.8038888360838,Oslo - Gothenburg
304,8947080037000370329,1507328036.0,1507328063.0,59.794007,10.801940,97.230000,13961.810764390882,16398.93163508627,46351584,36312722,2,1,15,59.7919849228394,10.8006998391013,Oslo - Gothenburg
304,8947080037000370329,1509516906.0,1509516941.0,59.407957,9.085917,91.674000,3843.0724318447737,2585.730330980935,45921204,31003936,2,10,77,59.4050857526,9.09206673749877,Drammen - Stavanger
304,89470000160204126032,1511028908.0,1511028938.0,59.227528,10.977690,98.341200,4068.3644946329914,18616.010275686385,52759689,39138078,2,1,94,59.2316981638764,10.9785707306469,Oslo - Gothenburg
